slug,rating,roaster,name,roast,review_date,agtron,aroma,acid,body,flavor,aftertaste,desc_1,desc_2,desc_3,location_country,origin_country,price_per_100g
https://www.coffeereview.com/review/kenya-kirinyaga-peaberry-2/,93,Wildgoose Coffee Roasters,Kenya Kirinyaga Peaberry,Light,March 2021,62/80,9,9,8,9,8,"Vibrant, sweetly savory, floral-toned. Cocoa nib, black currant, amber, honeysuckle, hop flowers in aroma and cup. Sweetly savory structure with juicy acidity; crisp, lightly syrupy mouthfeel. The resonant finish centers around black currant and hop flowers in the short, cocoa nib and amber in the long.","This coffee tied for the second-highest rating in a cupping of “Cause Coffees” for Coffee Review’s March 2021 report. Roasters of these coffees contribute a portion of proceeds to non-profit organizations doing work to improve the lives of others, locally or globally. Processed by the meticulous Kenya variation on the traditional wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. This sample consists entirely of peaberries, a kind of bean that results when the coffee fruit develops only a single, oval bean rather than the usual pair of flat-sided beans. Wild Goose emphasizes its relationship-driven green coffee sourcing, and for every pound of coffee sold it purchases ten pounds of food for a local food bank, with over 750,000 pounds donated to date. Visit www.wildgoosecoffee.com for more information.",A rich-toned Kenya cup with classic black currant notes and both sweet and savory floral impulses.,United States,Kenya,6.172948376514578
https://www.coffeereview.com/review/project-congo-muungano/,93,Wonderstate Coffee,Project Congo Muungano,Light,March 2021,64/80,9,8,9,9,8,"Crisply sweet, deeply rich. Date, baking chocolate, magnolia, maple syrup, hazelnut butter in aroma and cup. Sweet in structure with brisk acidity; full, syrupy mouthfeel. Chocolaty, sweetly nut-toned finish. ","This coffee tied for the second-highest rating in a cupping of “Cause Coffees” for Coffee Review’s March 2021 report. Roasters of these coffees contribute a portion of proceeds to non-profit organizations doing work to improve the lives of others, locally or globally. Muungano, the name of this cooperative, means “togetherness” in Swahili. One-third of the coop’s members are women, many of whom were widowed by war. Produced entirely from trees of strains of the Bourbon variety of Arabica and processed by the washed method (fruit skin and pulp are removed before drying). Wonderstate also donates $1 per pound sold to the non-profit On the Ground, a group devoted to promoting gender equity in the Congo. Wonderstate Coffee, formerly Kickapoo Coffee, is an award-winning roaster based in rural Wisconsin known for its commitment to guaranteeing higher pay for farmers and being the country’s first 100% solar-powered roastery. Visit wonderstate.com for more information.","A chocolaty, sweetly nutty Congo cup from a highly regarded cooperative, one-third of whose members are women.",United States,Democratic Republic of the Congo,5.585048531132237
https://www.coffeereview.com/review/humanitarian-grounds/,92,Thanksgiving Coffee Company,Humanitarian Grounds,Medium,March 2021,50/66,9,8,8,9,8,"Sweetly savory, floral-toned. Lily, hazelnut, cocoa powder, black cherry, oak in aroma and cup. Sweet structure with pert acidity; full but lively mouthfeel. Floral tones fade in the finish, while cocoa powder and fresh-cut oak come forward. ","This coffee tied for the third-highest rating in a cupping of “Cause Coffees” for Coffee Review’s March 2021 report. Roasters of these coffees contribute a portion of proceeds to non-profit organizations doing work to improve the lives of others, locally or globally. 20% of sales from this blend are donated to Direct Relief. This is a blend of washed and natural-processed coffees from Nicaragua, Guatemala and Ethiopia. One of the country’s pioneering socially and environmentally progressive roasters, Thanksgiving aimed to combine coffee quality with social and environmental responsibility many years before the latter preoccupations became fashionable. Visit www.thanksgivingcoffee.com or call 800-648-6491 for more information.",Sweet floral suggestions complicate a base of richly aromatic cocoa and wood tones.,United States,Nicaragua;Guatemala;Ethiopia,4.409248840367556
https://www.coffeereview.com/review/kenya-nyeri-4/,94,Green Stone Coffee,Kenya Nyeri,Medium-Light,March 2021,60/78,9,9,9,9,8,"Rich-toned, deeply aromatic. Black currant, toffee, narcissus, cedar, agave syrup in aroma and cup. Sweetly tart with bright, juicy acidity; syrupy-smooth mouthfeel. The finish consolidates to notes of black currant and toffee that carry far into the long.","This coffee earned the highest rating in a cupping of “Cause Coffees” for Coffee Review’s March 2021 report. Roasters of these coffees contribute a portion of proceeds to non-profit organizations doing work to improve the lives of others, locally or globally. Green Stone Coffee is a woman-owned artisan roastery in Taipei, Taiwan founded in 2016 and specializing in sourcing distinctive coffees that express their individual terroirs. Green Stone will donate 20% of net profits from the sale of this coffee to The Growth Association. Visit greenstone-coffee.com for more information.","A classic Kenya cup: vibrant, sweet-tart, with bright acidity, rich florals and dark-berry fruit.",Taiwan,Kenya,9.244444444444445
https://www.coffeereview.com/review/look-for-the-helpers/,91,Tony's Coffee,Look for the Helpers,Light,March 2021,5252/70,8,8,9,8,8,"Crisply chocolaty, rich-toned. Baking chocolate, cashew, graham cracker, golden raisin, a hint of marjoram in aroma and cup. Sweet structure with mild acidity; crisp, velvety mouthfeel. The finish is chocolaty and nut-driven with undertones of marjoram.","This coffee earned the fourth-highest rating in a cupping of “Cause Coffees” for Coffee Review’s March 2021 report. Roasters of these coffees contribute a portion of proceeds to non-profit organizations doing work to improve the lives of others, locally or globally. Proceeds from the sale of this coffee support the Bellingham Food Bank in Washington State. Founded in 1971 in Bellingham, Washington, Tony’s Coffee is one of the earliest established craft roasteries in the Pacific Northwest. Visit www.tonyscoffee.com for more information.","100% of the profits from the sale of this coffee go to support the Bellingham Food Bank in Washington State — and it’s a friendly, accessible daily-drinker, sweet and cocoa-toned.",United States,Ethiopia;America,3.8213489949852146
https://www.coffeereview.com/review/nicaragua-women-producers/,92,Sip of Hope Community Coffee Roasters,Nicaragua Women Producers,Medium-Light,March 2021,54/72,9,8,8,9,8,"High-toned, balanced. Meyer lemon zest, cocoa nib, red plum, almond brittle, cedar in aroma and cup. Sweet structure with brisk acidity; satiny-smooth mouthfeel. The sweetly nut-toned finish is redolent of almond butter with undertones of Meyer lemon zest.","This coffee tied for the third-highest rating in a cupping of “Cause Coffees” for Coffee Review’s March 2021 report. Roasters of these coffees contribute a portion of proceeds to non-profit organizations doing work to improve the lives of others, locally or globally. Produced by Angela Sevilla of Finca Buena Vista from trees of the Caturra and Catuai varieties of Arabica and processed by the washed method. Sip of Hope is a Chicago-based specialty roaster that contributes 100% of net proceeds to support suicide prevention and mental health education. Visit www.sipofhope.com for more information.","A balanced, crisply sweet Nicaragua cup produced by a woman-owned farm.",United States,Nicaragua,5.291098608441066
https://www.coffeereview.com/review/josh-daniels-grateful-blend/,92,Magnolia Coffee,Josh Daniels Grateful Blend,Medium-Light,March 2021,54/74,9,8,8,9,8,"Rich, deep-toned. Cocoa powder, roasted cashew, persimmon, bay leaf, fresh-cut fir in aroma and cup. Sweetly savory with gentle, round acidity; full, satiny-smooth mouthfeel. The cocoa-driven finish is complicated by persimmon and fir.","This coffee tied for the third-highest rating in a cupping of “Cause Coffees” for Coffee Review’s March 2021 report. Roasters of these coffees contribute a portion of proceeds to non-profit organizations doing work to improve the lives of others, locally or globally. This coffee is a blend of coffees from Papua New Guinea and Colombia, both washed-process. Proceeds from the sale of this coffee support the Levine Children’s Hospital in Charlotte, North Carolina. Magnolia Coffee is a Charlotte-based specialty roaster whose motto is “Craft roasted. Truly delicious. Socially conscious.” Magnolia particularly emphasizes community engagement through its Local Beans for Local Good programs. Visit www.magnoliacoffeeco.com for more information. ","A rich, resonant blend of Papua New Guinea and Colombia coffees with an appealing cocoa throughline nuanced by sweet herb undertones.",United States,Papua New Guinea;Colombia,4.409248840367556
https://www.coffeereview.com/review/ethiopia-quantit/,92,1951 Coffee Company,Ethiopia Quantit,Medium-Light,March 2021,54/70,9,8,8,9,8,"Delicate, spice-toned. Bergamot, cocoa nib, yellow plum, almond, a hint of jasmine in aroma and cup. Sweet-savory in structure with brisk acidity; light, satiny mouthfeel. The spice-toned finish leads with notes of bergamot and plum in the short, rounding to nut-toned cocoa in the long.","This coffee tied for the third-highest rating in a cupping of “Cause Coffees” for Coffee Review’s March 2021 report. Roasters of these coffees contribute a portion of proceeds to non-profit organizations doing work to improve the lives of others, locally or globally. Produced by smallholding farmers near the Daye Bense Mill and processed by the washed method. 1951 Coffee Company, founded in 2015, is a non-profit specialty coffee organization that promotes the well-being of the refugee community in the United States by providing job training and employment to refugees, asylees, and special immigrant visa holders while educating the surrounding community about refugee life and issues. Visit https://www.1951coffee.com/ for more information.","A balanced, gently spice-toned, delicately brisk washed Ethiopia cup.",United States,Ethiopia,6.025973415168993
https://www.coffeereview.com/review/she_builds/,92,Dávila Kafe,#She_Builds,Medium-Light,March 2021,58/74,9,8,8,9,8,"Fruit-toned, chocolaty. Blueberry, dark chocolate, cedar, lemon zest, a hint of gardenia in aroma and cup. Sweet-toned with gentle, fruit-driven acidity; crisp, velvety mouthfeel. The resonant finish centers around notes of blueberry and dark chocolate with cedar undertones.","This coffee tied for the third-highest rating in a cupping of “Cause Coffees” for Coffee Review’s March 2021 report. Roasters of these coffees contribute a portion of proceeds to non-profit organizations doing work to improve the lives of others, locally or globally. A blend of two coffees: a washed Haiti and a natural-processed Ethiopia. Sales of this coffee benefit Moonshot Academy, a leadership and entrepreneurship accelerator program for high-potential small businesses led by women of Haitian descent. Dávila Kafe was founded by David and Gaïna Dávila to highlight coffees from the underrepresented origins of Haiti and Nicaragua. Visit www.davilakafe.com for more information.","An interesting blend of two origins not often combined, Haiti and Ethiopia, netting a pleasing, richly sweet cup.",United States,Haiti;Ethiopia,5.291098608441066
https://www.coffeereview.com/review/rwanda-sholi/,93,Temple Coffee Roasters,Rwanda Sholi,Medium-Light,March 2021,59/77,9,9,8,9,8,"Bright, sweetly tart, cocoa-toned. Cocoa nib, Meyer lemon zest, nougat, red apple, almond in aroma and cup. Sweet-tart structure with crisp, high-toned acidity; silky-smooth mouthfeel. The finish consolidates to notes of cocoa-toned nougat and almond.","Produced by members of the Sholi Cooperative, half of whom are women, entirely of Bourbon-related varieties of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","An inviting, high-toned Rwanda cup with especially vibrant, juicy acidity. ",United States,Rwanda,5.585048531132237
https://www.coffeereview.com/review/addis-katema/,93,JBC Coffee Roasters,Addis Katema,Light,March 2021,62/80,9,9,8,9,8,"Crisply sweet-tart, high-toned. Lemon verbena, plum, narcissus, cocoa nib, maple syrup in aroma and cup. Sweet-tart structure with bright, juicy acidity; delicate, silky mouthfeel. The resonant finish centers around notes of plum and cocoa nib with undertones of narcissus-like flowers.",Produced by Zelelu Ararso from indigenous Ethiopian landrace varieties of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Certified USDA organic. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.,"A classic washed Ethiopia cup: sweet, bright, balanced and juicy, with citrus and stone fruit notes supported by a cocoa throughline.",United States,Ethiopia,5.511561050459444
https://www.coffeereview.com/review/easter-sunrise-blend-4/,92,Mystic Monk Coffee,Easter Sunrise Blend,Medium,March 2021,50/68,8,8,9,9,8,"Rich, chocolaty, floral-toned. Baking chocolate, lily, fresh-cut fir, golden raisin, orange zest in aroma and cup. Richly sweet structure with gentle, mild acidity; very full, syrupy mouthfeel. Crisp, chocolaty finish with undertones of orange zest and fresh-cut fir. ",Mystic Monk Coffee is a small-batch roaster associated with a Carmelite monastery located in the Rocky Mountains of northern Wyoming. The monks emphasize an artisan approach to roasting and a commitment to quality. Visit www.mysticmonkcoffee.com or call 877-751-6377 for more information.,"A deep-toned, richly sweet blend all at once chocolaty, floral and citrusy.",United States,Not disclosed,4.406309341140644
https://www.coffeereview.com/review/peru-jheyner-roman/,92,Temple Coffee Roasters,Peru Jheyner Roman,Medium-Light,March 2021,56/74,9,8,8,9,8,"Crisply sweet, deep-toned. Pecan pralines, date, magnolia, cedar, baking chocolate in aroma and cup. Sweet structure with brisk acidity; satiny mouthfeel. Notes of baking chocolate lead the quiet finish, supported by pecan and cedar.","Produced by Jheyner Román of El Mirador Farm from trees of the Bourbon, Caturra and Typica varieties of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","A friendly and appealing Peru cup with crisp, chocolaty depth and an aroma reminiscent of pralines.",United States,Peru,5.585048531132237
https://www.coffeereview.com/review/colombia-la-victoria/,92,Temple Coffee Roasters,Colombia La Victoria,Medium-Light,March 2021,58/78,9,8,8,9,8,"Rich-toned, deeply aromatic. Dark chocolate, hop flowers, brown sugar, orange zest, hazelnut in aroma and cup. Bittersweet structure with gentle, round acidity; velvety mouthfeel. Chocolaty finish with undertones of orange zest and hazelnut. ","Produced by Oswal Yovanny Rodriguez Guevara of Finca La Victoria entirely from trees of the Castillo variety and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","A richly sweet, lingeringly aromatic Colombia cup with bittersweet floral notes.",United States,Colombia,5.585048531132237
https://www.coffeereview.com/review/aged-sumatra-ulos-batak-2015/,94,Paradise Roasters,Aged Sumatra Ulos Batak 2015,Medium,March 2021,45/63,9,8,9,9,9,"A splendid, uncompromising example of its style, though not for everyone. Fresh humus, perique pipe tobacco, freshly dried prune, musk, raw chocolate in aroma and cup. Sweet-savory structure with low-toned, round acidity; plush, syrupy mouthfeel. The sweetly earth-toned finish is long and resonant, with notes of forest floor, pipe tobacco and musk.","Produced by smallholding farmers from trees of the Linie S, Typica and Kartika varieties of Arabica and processed by the traditional Sumatra wet-hulled method, then deliberately held in an aging warehouse for five years. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","Paradise says, “This coffee reminds us of Paul Bunyan chopping his way through a great forest, wearing Old Spice cologne, smoking a cigar, and not giving a care.” In more explicit terms, this coffee is earthy, foresty, musky and fresh tobacco-toned.",United States,Indonesia,5.570351034997678
https://www.coffeereview.com/review/kona-uluwehi-sl34/,94,Paradise Roasters,Kona Uluwehi SL34,Medium-Light,March 2021,60/80,9,9,9,9,8,"Bright and tropical; deeply sweet. Lychee, amber, ginger blossom, almond butter, a hint of coconut in aroma and cup. Sweet-tart structure with crisp, citrusy acidity; full, syrupy mouthfeel. The finish consolidates to notes of ginger blossom and coconut.","Produced at Uluwehi Coffee Farm entirely of the SL34 variety of Arabica and processed by the washed method with the addition of wine yeasts during the ferment step. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","Tropics in a cup, all fruit and spice-toned florals, supported by a syrupy mouthfeel and bright structure. ",United States,Big Island of Hawaii,26.411400553801656
https://www.coffeereview.com/review/colombia-pink-bourbon-finca-el-chaparote/,94,Paradise Roasters,Colombia Pink Bourbon Finca El Chaparote,Light,March 2021,64/82,9,9,9,9,8,"Elegantly floral, delicately fruit-toned. Honeysuckle, pink grapefruit zest, agave syrup, cocoa nib, lemon balm in aroma and cup. Richly sweet structure with bright, balanced acidity; lyrically silky mouthfeel. Pretty floral-leaning finish centers on notes of honeysuckle and lemon balm with undertones of cocoa nib.","Produced by Erick Fernando Bravo Urbano of Finca El Chapapote entirely of the admired Pink Bourbon variety of Arabica and processed by the washed method. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","An integrated, harmonious Pink Bourbon from Colombia with high-toned floral and fruit notes throughout — richly aromatic, juicy and bright.",United States,Colombia,8.789102688465993
https://www.coffeereview.com/review/brazil-daterra-amarosa-anaerobic-honey/,93,Paradise Roasters,Brazil Daterra Aramosa Anaerobic Honey,Light,March 2021,64/84,9,8,9,9,8,"Very fruit-forward; deeply and richly sweet. Mulberry, date, hop flowers, narcissus, fresh-cut oak in aroma and cup. Sweet-toned with crisp, winy acidity; very full, satiny mouthfeel. The bittersweet finish leads with notes of mulberry and hop flowers, supported by fresh-cut oak.","Produced at Daterra Estate entirely from coffee of the Aramosa pre-cultivar, a cross between the Coffea arabica species and the small-beaned Coffea racemosa species from South Africa. This crossbreeding was aimed at combining Racemosa’s low caffeine and drought-resistance with Arabica’s flavor. (Aramosa is a pre-cultivar still under development and study.) Processed by the anaerobic honey method (coffee fruit with skins removed but mucilage intact is subject to reduced oxygen ferment before drying). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.",A coffee from the just-developed Amarosa pre-cultivar processed by the anaerobic honey method — worth seeking out both for its rarity and its striking cup profile.,United States,Brazil,35.22989823453677
https://www.coffeereview.com/review/kona-classic-dark/,92,Paradise Roasters,Kona Classic Dark,Medium,March 2021,46/62,8,8,9,9,8,"Deeply sweet, chocolaty. Chocolate fudge, magnolia, almond brittle, gently scorched sandalwood, marshmallow in aroma and cup. Bittersweet structure with gentle, round acidity; full, creamy mouthfeel. Chocolaty finish with almond and sandalwood undertones. ","Produced at Black Rock Farm entirely of the Typica variety of Arabica and processed by the washed method. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A deep, confident darker-roasted Kona Typica that would play well with milk.",United States,Big Island of Hawaii,17.592902873066542
https://www.coffeereview.com/review/thailand-huai-mae-liam-white-honey/,92,Paradise Roasters,Thailand Huai Mae Liam White Honey,Light,March 2021,64/80,9,8,8,9,8,"Gently fruit-toned, wood-framed. Guava, fresh-cut fir, narcissus, cocoa nib, lemon thyme in aroma and cup. Sweet-tart structure with brisk acidity; delicate, velvety mouthfeel. Cocoa nib and fir carry the crisp, quiet finish.","Produced from coffees of the Chiang Mai 80, Catuai and Typica varieties of Arabica and processed by the white honey method, in which a small amount of fruit flesh is left on the bean during drying. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A delicate, gently sweet-tart cup from Thailand — friendly, easy-drinking, and very sweet.",United States,Thailand,7.3340505711447
https://www.coffeereview.com/review/estate-finca-la-lina/,90,Lina Premium Coffee,Estate Finca La Lina,Medium-Light,March 2021,52/70,8,8,8,9,7,"Sweetly nut-toned. Roasted almond, date, baking chocolate, lily, fir in aroma and cup. Sweet structure with brisk acidity; velvety-smooth mouthfeel. Pleasing nut tones supported by notes of aromatic wood animate the gently drying finish.",Produced at El Retiro Farm and processed by the washed method. Lina Premium Coffee is a Bogota-based specialty coffee roaster that works with and supports Colombian farms and farmers. Visit www.linapremiumcoffee.com for more information.,"A friendly, easy-drinking Colombia cup with crisp chocolate and sweet nut  throughout.",Colombia,Colombia,4.629711282385933
https://www.coffeereview.com/review/ethiopia-neja-fadil/,94,Bird Rock Coffee Roasters,Ethiopia Neja Fadil,Medium-Light,March 2021,58/78,9,8,9,9,9,"Richly sweet-tart, fruit-forward. Dried raspberry, dark chocolate, almond brittle, thyme, lemon verbena in aroma and cup. Brightly sweet with juicy acidity; satiny-smooth mouthfeel. Resonant, flavor-laden finish.",Guji is nestled next to Ethiopia's better-known Yirgacheffe and Sidamo growing regions. Produced largely from distinctive indigenous Ethiopian landrace varieties of Arabica. This is a “natural” or dry-processed version (dried in the whole fruit). Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.,"A confidently fruit-driven natural-processed Ethiopia cup with depth, breadth, vivacity, and complexity.",United States,Ethiopia,5.8789984538234075
https://www.coffeereview.com/review/congo-muungano-3/,93,Bird Rock Coffee Roasters,Congo Muungano,Light,March 2021,62/80,9,8,9,9,8,"Crisply sweet, balanced. Plum, orange zest, almond butter, freesia-like flowers, cedar in aroma and cup. Sweet structure with brisk acidity; very smooth, syrupy mouthfeel. The finish consolidates to notes of rich almond butter and orange zest, with cedar undertones.","Muungano, the name of this cooperative, means “togetherness” in Swahili. One-third of the coop’s members are women, many of whom were widowed by war. Produced entirely from trees related to the Bourbon variety of Arabica and processed by the washed method (fruit skin and pulp are removed before drying). Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.",A classic Central Africa cup driven by notes of stone fruit and spicy florals supported by rich-toned aromatic wood.,United States,Democratic Republic of the Congo,6.172948376514578
https://www.coffeereview.com/review/ethiopia-guji-hambela-g1-natural/,91,RanGuo Coffee,Ethiopia Guji Hambela G1 Natural,Medium-Light,March 2021,58/74,8,8,8,9,8,"Balanced, sweet-toned. Date, baking chocolate, cedar, freesia-like flowers, almond in aroma and cup. Sweet structure with brisk acidity; satiny-smooth mouthfeel. The cedary finish is supported by notes of date and freesia.","Southern Ethiopia coffees like this one are produced from distinctive traditional Ethiopian varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. RanGuo Coffee is a Taipei-based specialty coffee roaster. Visit https://www.facebook.com/ranguo.coffee for more information.","An accessible, easygoing natural-processed Ethiopia cup: deeply sweet, crisply chocolaty, with hints of spicy florals throughout.",Taiwan,Ethiopia,5.638766519823789
https://www.coffeereview.com/review/peru-buena-vista-valerio-almanza-ccahua/,94,SkyTop Coffee,Peru Buena Vista Valerio Almanza Ccahua,Medium-Light,March 2021,60/78,9,9,9,9,8,"Delicate, high-toned, crisply sweet-tart. Guava, pink peppercorn, cocoa nib, tangerine zest, fresh-cut oak in aroma and cup. Sweet-toned with tart-leaning, juicy acidity; delicately silky mouthfeel. The long, flavor-saturated finish centers on guava and pink peppercorn.","Produced by Valerio Almanza Ccahua of Buena Vista Farm entirely of the SL-09 variety of Arabica and processed by the washed method. SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York. For more information, visit skytopcoffee.com.","A fine Peru cup with tropical aromatics, lively, balanced acidity and crisp, silky mouthfeel.",United States,Peru,11.9049718689924
https://www.coffeereview.com/review/private-reserve-ethiopia-barrel-aged/,92,San Francisco Bay Coffee,Private Reserve Ethiopia Barrel-Aged,Medium-Light,March 2021,52/70,9,8,8,9,8,"Gently fruit-toned. Raspberry jam, wine barrel, dark chocolate, hazelnut, gardenia in aroma and cup. Sweet-toned with brisk acidity; velvety-smooth mouthfeel. The finish evokes hard berry cider with chocolate and gardenia undertones.", Yirgacheffe coffees like this one are largely produced from traditional Ethiopian landrace varieties of Arabica long grown in the region. This is a wet-processed or “washed” version (fruit skin and pulp are removed before drying). The green coffee was subsequently stored in oak barrels used to age red wine for several weeks. San Francisco Bay Coffee is one of five coffee brands produced by the family-owned Rogers Family Company. Visit www.sfbaycoffee.com or call 800-829-1300 for more information.,"A barrel-fermented Ethiopia cup with a light touch — just a hint of wine cask on the nose and palate — supported by sweet berry, floral and chocolate suggestions.",United States,Ethiopia,4.582091394909963
https://www.coffeereview.com/review/colombia-narino-2/,91,Dragonfly Coffee Roasters,Colombia Nariño,Medium-Light,April 2021,58/72,8,8,8,9,8,"Crisply sweet, chocolaty. Baking chocolate, raisin, cedar, almond, lily in aroma and cup. Sweet-toned structure with brisk acidity; velvety mouthfeel. Gently drying finish consolidates to notes of chocolate-toned raisin and cedar.","Processed by the washed method using an experimental double fermentation. A 36-hour maceration in the whole fruit is followed by pulping and 60-70 hours of further fermentation. Dragonfly Coffee, named 2019 Micro-Roaster of the Year by Roast magazine, is now based in Henderson, Nevada. Visit dragonflycoffeeroasters.com or call 303-579-2154 for more information.","A friendly, accessible (and accessibly priced) Colombia cup with engaging chocolate and raisin notes throughout.",United States,Colombia,3.6743740336396296
https://www.coffeereview.com/review/ethiopia-guji-hambela/,94,Atom Coffee Roasters,Ethiopia Guji Hambela Buku Abel Slow Dry Natural 2400m,Light,April 2021,64/82,9,9,9,9,8," Deeply sweet, rich-toned, juicy. Dried apricot, dark chocolate, cashew, pink grapefruit zest, magnolia in aroma and cup. Sweet-tart structure with balanced acidity; full, syrupy mouthfeel. The fruit-forward finish is balanced by notes of cashew and dark chocolate.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Atom Coffee is a specialty roaster based in Douliou City, Taiwan. For more information, visit https://m.facebook.com/atomcoffee2019/.","An elegant natural-processed Ethiopia cup, fruit-toned with notes of sweet nuts and citrus zest.",Taiwan,Ethiopia,5.818181818181818
https://www.coffeereview.com/review/papua-new-guinea-baroida-natural/,93,Propeller Coffee,Papua New Guinea Baroida Natural,Medium-Light,April 2021,55/75,9,8,9,9,8,"Bright, juicy, richly fruit-centered. Pineapple guava, cocoa nib, marjoram, hazelnut, cedar in aroma and cup. Sweet-tart structure with brisk acidity; plush, syrupy mouthfeel. Fruit-forward finish with undertones of marjoram and cedar.","Produced by the Colbran family from trees of the Arusha and Bourbon varieties of Arabica, and processed by the natural method (beans are dried in the whole fruit). Propeller is a Toronto-based micro-roaster with a dedication to careful selection and exceptional craft roasting of high-end coffees. Visit www.propellercoffee.com or call 416-479-3771 for more information.","A delicate yet confident, fruit-driven PNG natural cup, juicy and appealingly sweet-tart.",Canada,Papua New Guinea,4.629711282385933
https://www.coffeereview.com/review/foundry-blend/,92,Propeller Coffee,Foundry Blend,Medium-Light,April 2021,58/76,9,8,8,9,8,"Crisply sweet, chocolaty. Baking chocolate, hazelnut, vanilla bean, persimmon, fresh-cut cedar in aroma and cup. Sweet-toned structure with brisk acidity; smooth, velvety mouthfeel. The finish consolidates around suggestions of cedar-toned chocolate.","A blend of coffees from Colombia and Burundi, both processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Propeller is a Toronto-based micro-roaster with a dedication to careful selection and exceptional craft roasting of high-end coffees. Visit www.propellercoffee.com or call 416-479-3771 for more information.","A blend named in homage to the rolled metal shop that once occupied the site of Propeller’s current roasting operation. Crisp, chocolaty, richly sweet-toned.",Canada,Colombia;Burundi,3.9683239563308
https://www.coffeereview.com/review/papua-new-guinea-baroida-washed/,92,Propeller Coffee,Papua New Guinea Baroida Washed,Medium-Light,April 2021,58/76,9,8,8,9,8,"Crisply sweet, fruit-toned. Plum, apple blossom, oak, caramel, lemon verbena in aroma and cup. Sweet-tart structure with gentle, round acidity; satiny mouthfeel. The finish rounds to notes of caramel-toned plum with a hint of lemon verbena.","Produced by the Colbran family entirely of the Arusha and Bourbon varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Propeller is a Toronto-based micro-roaster with a dedication to careful selection and exceptional craft roasting of high-end coffees. Visit www.propellercoffee.com or call 416-479-3771 for more information.","A quietly impressive washed-process PNG cup, delicate and deeply sweet.",Canada,Papua New Guinea,4.629711282385933
